rest_link,budget_dummy,discount_dummy,chain_dummy,city_dummy,longitude,latitude,pic_count,primary_cuisine,cuisines_list,cuisine_names,categories_count,category_names,products_count,products_names,feat_products_count,feat_products_names
a4ui/pin-guo-203zao-wu-can-tai-zhong-min-quan-dian,2,True,,taichung-city,120.81362915039062,24.22002410888672,11,台式,"['早餐', '台式']",早餐台式,3,人氣組合餐獨家點心飲料,22,1.勁辣雞腿蛋堡、點心擇一、飲料擇一2.總匯吐司、四小福拼盤【薯餅、雞塊、小肉豆、熱狗】、薯條、飲料擇一3.宮保雞丁麵套餐（辣）、點心擇一、飲料擇一4.鐵板麵套餐口味擇一、點心擇一、飲料擇一5. 果醬厚片、玉米蛋、薯餅1片、脆薯、飲料擇一6. 蘿蔔糕、蛋餅、脆薯、飲料擇一四小福拼盤香草薯丸錫蘭紅茶錫蘭奶茶陰陽奶茶茉莉綠茶豆漿薏仁漿【固定微糖，去冰】鮮奶茶咖啡牛奶蘋果汁【限冰飲】柳橙汁【限冰飲】阿華田冬瓜茶【黑糖熬煮】蘋果紅茶【限冰飲】義大利研磨咖啡,6,1.勁辣雞腿蛋堡、點心擇一、飲料擇一2.總匯吐司、四小福拼盤【薯餅、雞塊、小肉豆、熱狗】、薯條、飲料擇一3.宮保雞丁麵套餐（辣）、點心擇一、飲料擇一4.鐵板麵套餐口味擇一、點心擇一、飲料擇一6. 蘿蔔糕、蛋餅、脆薯、飲料擇一四小福拼盤
r8eq/tian-jin-mi-gao-pai-gu-su,2,False,,taichung-city,120.81362915039062,24.22002410888672,15,台式,"['麵食', '台式']",麵食台式,3,米糕、燉湯湯麵類小菜類,17,筒仔米糕天津乾麵金針排骨酥湯特製排骨酥湯清燉香菇雞湯苦瓜燉排骨湯特製排骨酥麵金針排骨酥麵清燉香菇雞麵苦瓜燉排骨麵燙蚵白菜屏東黃瓜切片炒海帶拌干絲宜蘭名產鴨賞三色蛋沙拉肉鬆皮蛋豆腐台灣冷筍沙拉,6,金針排骨酥湯特製排骨酥湯清燉香菇雞湯苦瓜燉排骨湯特製排骨酥麵宜蘭名產鴨賞
f4mb/fang-si-zhao-can-zao-wu-can,1,False,,taichung-city,120.81362915039062,24.22002410888672,63,台式,"['早餐', '台式']",早餐台式,8,組合套餐小資餐漢堡現烤吐司美味蛋餅客人推薦獵奇搭配小點心飲品,119,肉品原產地A餐 黑胡椒键板麵A餐 蘑菇键板麵B餐  （原味）B餐  （辣味）C餐濃郁德式經典歐式肉燥飯【小】肉燥飯【大】黑胡椒鐵板麵+蛋蘑菇鐵板麵+蛋肉燥炒麵+蛋日式咖喱炒麵+蛋紅醬義大利麵+蛋青醬義大利麵+蛋塔香三杯雞麵+蛋鍋燒意麵鍋燒烏龍鍋燒雞絲鍋燒泡麵鍋燒泡飯雞肉咖喱飯雞肉咖喱尬豬排飯咖哩烏龍炒麵+蛋咖哩烏龍炒麵尬豬排+蛋豬肉蛋堡香雞蛋堡黑胡椒豬排蛋堡鮪魚蛋堡檸香雞柳蛋堡卡啦雞腿蛋堡【原味】卡啦雞腿蛋堡【辣味】香濃花生卡啦堡【原味】香濃花生卡啦堡【辣味】果醬吐司厚片吐司煎蛋吐司肉鬆蛋吐司豬肉蛋吐司培根蛋吐司火腿蛋吐司起司蛋吐司香雞蛋吐司鮪魚蛋吐司菲力雞排蛋吐司里肌蛋吐司總匯吐司卡啦雞腿蛋吐司【原味】卡啦雞腿蛋吐司【辣味】香濃花生卡啦蛋吐司【原味】香濃花生卡啦蛋吐司【辣味】原味蛋餅玉米蛋餅熱狗蛋餅火腿蛋餅鮪魚蛋餅起司蛋餅漢堡肉蛋餅九层塔蛋饼培根蛋餅肉鬆蛋饼蔬菜蛋餅里肌蛋餅卡拉蛋餅【辣味】檸檬雞蛋餅卡拉蛋餅【原味】巧克力蛋吐司玉米煉乳蛋餅花生肉鬆吐司草莓玉米蛋吐司蓝莓里肌蛋吐司花生火腿雙蛋吐司小肉豆熱狗波浪薯條炸豬排雞塊蔥抓餅加蛋雞柳條帶皮薯塊蘿蔔糕九層塔抓餅酥炸薯泥球豆漿【小｜有糖】豆漿【小｜無糖】豆漿【大｜有糖】豆漿【大｜無糖】紅茶【小｜有糖】紅茶【小｜無糖】紅茶【大｜有糖】紅茶【大｜無糖】豆漿紅茶【小｜有糖】豆漿紅茶【小｜無糖】豆漿紅茶【大｜有糖】豆漿紅茶【大｜無糖】奶茶【小｜有糖】奶茶【小｜無糖】奶茶【大｜有糖】奶茶【大｜無糖】柳橙汁【小｜冰】柳橙汁【大｜冰】檸檬汁【小｜冰】檸檬汁【大｜冰】蘋果汁【小｜冰】蘋果汁【大｜冰】百香果汁【小｜冰】百香果汁【大｜冰】檸檬紅茶【小｜冰】檸檬紅茶【大｜冰】蘋果紅茶【小｜冰】蘋果紅茶【大｜冰】咖啡牛奶【小】咖啡牛奶【大】鮮奶茶【小】鮮奶茶【大】可樂美式咖啡【無糖】拿鐵咖啡【無糖】,6,黑胡椒鐵板麵+蛋厚片吐司玉米蛋餅波浪薯條雞塊蔥抓餅加蛋
butd/xiao-bian-mei-shi,1,True,,taichung-city,120.81362915039062,24.22002410888672,26,台式,"['早餐', '台式']",早餐台式,6,小邊吃吐司小邊吃蛋餅小邊要單點小邊飲品小邊冷泡茶小邊喝咖啡,36,卡拉雞蛋吐司肉蛋吐司火腿蛋吐司魚鬆蛋吐司鮪魚蛋吐司醬吐司古早味蛋餅里肌肉蛋餅火腿蛋餅魚鬆蛋餅鮪魚蛋餅雞塊薯條地瓜薯條米血蘿蔔糕熱狗卡拉雞排玉米筍紅茶紅茶拿鐵熱可可【M】熱可可【L】檸檬多多紅玉冷泡茶蜜香冷泡茶油切茶高山冷泡茶杉林溪冷泡茶美式咖啡【M】拿鐵咖啡【M】美式咖啡【L】拿鐵咖啡【L】檸檬咖啡【瓶】濾掛咖咖20入濾掛咖啡10入,6,卡拉雞蛋吐司肉蛋吐司火腿蛋吐司鮪魚蛋吐司火腿蛋餅鮪魚蛋餅
ri32/han-bao-da-shi-tai-zhong-shi-fu-dian,2,True,,taichung-city,120.81362915039062,24.22002410888672,39,台式,"['早餐', '台式']",早餐台式,8,超值套餐蛋餅坎佩尼亞義大利麵吐司煎炒炸美味漢堡潛艇堡飲料,57,霸王豬排餐咔拉雞腿堡餐（原味、辣味）燒肉鐵板麵餐香煎腿排炒麵套餐超值日式豬排鐵板麵超值日式雞排炒麵餐起士蛋餅薯餅蛋餅玉米蛋餅熱狗蛋餅蔬菜蛋餅洋蔥雞蛋餅波隆那肉醬麵印度咖哩麵火腿吐司鮪魚吐司洋蔥雞吐司里肌吐司巧克力厚片奶酥厚片花生厚片小熱狗麥克雞塊蘑菇鐵板麵黑胡椒鐵板麵肉絲時蔬炒麵培根時蔬炒麵洋蔥雞時蔬炒麵蒜香茄汁蛋包麵培根熱狗蛋火腿熱狗蛋羅勒【九層塔】抓餅香椿抓餅培根起士蔥抓餅洋蔥燻雞蔥抓餅燒烤里肌堡檸檬雞柳堡起士豬排堡起士雞排堡霸王豬排堡霸王雞排堡咔拉雞腿堡雙層厚豬培根堡雙層穀牛起士堡蔬菜潛艇堡起士潛艇堡燒肉潛艇堡香醇紅茶布拉格奶茶豆漿焦糖奶茶柳橙果汁美式黑咖啡焦糖咖啡鮮奶茶玉米濃湯玉米濃湯阿華田,5,咔拉雞腿堡餐（原味、辣味）薯餅蛋餅波隆那肉醬麵麥克雞塊玉米濃湯玉米濃湯
kfgo/yue-lai-xiang-ban-mian-dun-ji-tang,1,True,,taichung-city,120.81362915039062,24.22002410888672,7,台式,['台式'],台式,2,麵類單點類【湯、小菜】,7,蔥油拌麵麻辣拌麵香蒜拌麵打拋豬拌麵燙青菜燉雞湯加麵,4,蔥油拌麵香蒜拌麵燉雞湯NANANA
f5kw/xia-wang-zi-hai-xian-zhou-huo-xia-liao-li-te-se-xian-chao,3,False,,taichung-city,120.81362915039062,24.22002410888672,18,台式,"['麵食', '台式']",麵食台式,10,海鮮粥炒飯、炒麵活蝦專屬料理【必點】招牌三杯料理蝦王子熱炒類經典鐵板料理炸物看這邊冷吱吱冷盤熱乎乎湯品精緻燒烤,91,蝦王子招牌海鮮粥肉絲炒飯蝦仁炒飯肉絲炒麵蝦仁炒麵白飯鹽烤泰國蝦胡椒泰國蝦蒜香奶油蝦蔥爆泰國蝦三杯泰國蝦麻油泰國蝦三杯豆腐三杯土雞三杯中卷三杯杏鮑菇炒高麗菜炒山水蓮梨山娃娃菜蔥花蛋菜圃蛋麻油蛋蚵仔蛋蝦仁煎蛋滑蛋蝦仁蒜泥白肉絲瓜蛤蠣塔香蛤蠣塔香炒螺肉胡椒鳳螺香芹中卷蔥爆中卷蒜爆鹹豬肉蔥爆牛肉沙茶牛肉蔥爆松阪豚麻油松阪豚薑絲大腸鹹蛋苦瓜麻油腰花客家小炒蔭豉鮮蚵嗆虱目魚肚香煎虱目魚肚宮保雞丁宮保中卷蒜泥鮮蚵鐵板豆腐鐵板鮮蚵鐵板雞丁鐵板牛肉鐵板松阪豚火焰安格斯牛肋酥炸豆腐炸蚵仔酥鹹酥魚皮鹹酥龍珠鹹酥中卷鹹酥杏鮑菇四季肥腸鳳梨蝦球金沙豆腐金沙中卷金沙蝦球金沙杏鮑菇川燙魚皮川燙中卷和風鱈魚肝魚蛋沙拉薑絲蛤仔湯薑絲魚皮湯鮮蚵豆腐湯虱目魚肚湯鳳梨苦瓜雞蒜頭蛤蜊雞剝皮辣椒雞香菇雞鍋麻油雞鍋燒酒雞鍋魷魚螺肉蒜鍋烤玉米筍烤古早味香腸鹽烤松阪豚火烤鹹豬肉火烤牛肋條烤魚下巴烤虱目魚肚薄鹽挪威鯖魚檸檬甘魚味噌甘魚烤秋刀魚,6,蝦王子招牌海鮮粥鹽烤泰國蝦胡椒泰國蝦蔥爆牛肉炸蚵仔酥鳳梨蝦球
gen7/hong-chang-shui-jiao,1,True,,taichung-city,120.81362915039062,24.22002410888672,7,台式,"['台式', '餃子']",台式餃子,3,餃子類湯品冷凍生水餃 (凍),11,高麗菜水餃韭菜水餃泡菜水餃酸辣湯餃酸辣湯貢丸湯蛤蜊湯蚵仔湯泡菜水餃 (凍)高麗菜水餃 (凍)韭菜水餃 (凍),6,高麗菜水餃韭菜水餃泡菜水餃酸辣湯餃高麗菜水餃 (凍)NA
kgog/chou-ren-gao-xia,3,False,,taichung-city,120.81362915039062,24.22002410888672,4,台式,['台式'],台式,1,精選餐點,6,鹽烤泰國蝦川燙泰國蝦蒜頭泰國蝦胡椒泰國蝦泰式泰國蝦鹽烤海吳郭魚,3,鹽烤泰國蝦胡椒泰國蝦NANANANA
ayxq/wu-ji-xiang-gu-rou-lu-wei,1,True,,taichung-city,120.81362915039062,24.22002410888672,34,台式,"['小吃', '台式']",小吃台式,9,【pro】專區商品折扣指定餐點專區肉羹飯食乾麵滷味蔬菜泡麵飲料,51,米血糕黑輪X2香菇肉羹湯【小】香菇肉羹湯【大】香菇肉羹飯【小】香菇肉羹飯【大】香菇肉羹油麵【小】香菇肉羹油麵【大】香菇肉羹米粉【小】香菇肉羹米粉【大】香菇肉羹冬粉【小】香菇肉羹冬粉【大】滷肉飯【小】滷肉飯【大】雞肉飯【小】雞肉飯【大】雞滷飯【小】雞滷飯【大】招牌肉燥油麵【小】招牌肉燥油麵【大】招牌肉燥米粉【小】招牌肉燥米粉【大】招牌肉燥冬粉【小】招牌肉燥冬粉【大】小豆干百頁豆包黑輪雞胗甜不辣雞心魚丸鳥蛋海帶黑豆干貢丸嘴邊肉豬耳朵豬頭皮牛腱牛肚玉米筍青花菜杏鮑菇滷菜頭蔥花滷味泡麵【小】蔥花滷味泡麵【大】紅茶冬瓜茶冬瓜紅茶豆漿紅茶,6,香菇肉羹湯【小】香菇肉羹湯【大】香菇肉羹飯【大】香菇肉羹油麵【大】雞肉飯【大】嘴邊肉
aaav/hello-zao-an,1,True,,taichung-city,120.81362915039062,24.22002410888672,19,台式,"['早餐', '台式']",早餐台式,11,Hello 套餐現做吐司焗烤厚片比薩法式吐司果醬系列貝果、現烤鬆餅生菜沙拉飲料漢堡蛋餅塞牙縫,130,法式蜜糖餐美式活力餐德式香腸麵包餐豬排丹麥總匯餐Hello鐵板炒麵蕃茄燻雞義大利麵奶油培根義大利麵照燒里肌蛋吐司洋蔥燒肉蛋吐司黑胡椒豬肉蛋吐司花生培根歐姆吐司熱狗起司歐姆吐司鮪魚蛋吐司燻雞蛋吐司香雞蛋吐司薯餅蛋吐司蔬菜蛋吐司起士蛋吐司肉鬆蛋吐司火腿蛋吐司培根蛋吐司蛋沙拉吐司地瓜吐司薯泥吐司夾蛋吐司德式香腸焗烤厚片比薩夏威夷焗烤厚片比薩鮪魚焗烤厚片比薩燻雞焗烤厚片比薩培根焗烤厚片比薩熱狗焗烤厚片比薩地瓜焗烤厚片比薩薯泥焗烤厚片比薩狠濃起司焗烤厚片比薩玉米焗烤厚片比薩法式燒肉吐司法式鮪魚吐司法式燻雞吐司法式培根吐司法式起司吐司法式肉鬆吐司法式原味吐司奶酥奶油蜂蜜草莓藍莓花生巧克力蛋沙拉貝果起司烘蛋貝果原味乳酪貝果藍莓乳酪貝果薯泥貝果起司鬆餅原味鬆餅果醬鬆餅果醬貝果咔啦雞腿排沙拉【原味】咔啦雞腿排沙拉【辣味】照燒里肌沙拉燻雞沙拉蔬果沙拉阿薩姆紅茶【中杯】阿薩姆紅茶【大杯】無糖紅茶【中杯】無糖紅茶【大杯】鮮奶紅茶【中杯】鮮奶紅茶【大杯】錫蘭奶茶【中杯】錫蘭奶茶【大杯】豆漿【微甜｜中杯】豆漿【微甜｜大杯】豆漿紅茶【中杯】豆漿紅茶【大杯】鮮奶豆漿【中杯】鮮奶豆漿【大杯】三合一咖啡【中杯】三合一咖啡【大杯】美式淡咖啡【中杯】美式淡咖啡【大杯】柳橙汁【中杯｜限冰飲】玉米濃湯【冬季｜中｜限熱飲】凱撒炸蝦起司漢堡咔啦雞腿蛋漢堡【原味】咔啦雞腿蛋漢堡【辣味】照燒里肌蛋漢堡洋蔥燒肉蛋漢堡花生培根歐姆漢堡薯餅起司蛋漢堡香雞蛋漢堡鮪魚蛋漢堡燻雞蛋漢堡豬肉蛋漢堡咔啦雞腿蛋餅【原味】咔啦雞腿蛋餅【辣味】蝦排蔬菜蛋餅塔香燒肉蛋餅招牌蛋餅照燒里肌蛋餅德腸起司蛋餅香雞蛋餅鮪魚蛋餅燻雞蛋餅薯餅蛋餅鍋貼蛋餅肉鬆蛋餅熱狗蛋餅起司蛋餅火腿蛋餅培根蛋餅蔬菜蛋餅薯泥蛋餅玉米蛋餅原味蛋餅蘿蔔糕加蛋【全熟】蘿蔔糕加蛋【半熟】德式香腸綜合炸物炸薯條香酥雞米花雞塊酥炸鍋貼四角薯餅薯餅起司捲蛋玉米蛋熱狗捲蛋荷包蛋【全熟】荷包蛋【半熟】熱狗,6,Hello鐵板炒麵綜合炸物雞塊酥炸鍋貼四角薯餅薯餅起司捲蛋
y3yv/guo-he-dou-hua,1,False,,taichung-city,120.81362915039062,24.22002410888672,22,台式,['台式'],台式,3,手工豆花熱壓吐司飲品,27,經典花生豆花茶香紅豆豆花方塊粉圓豆花蜂蜜愛玉豆花有料芋圓豆花手工芋圓豆花美白薏仁豆花三料搭配豆花超有料MIX眾豆花培根起司半熟蛋鮪魚有洋蔥德國來的香腸燻雞起司雞腿排OREO藍莓巧克力檸檬奶油卡士達塔香起司豬里肌彩椒杏鮑菇美式培根純牛肉麥香紅茶【360c.c】麥香紅茶【500c.c】醇濃豆漿【500c.c】醇濃豆漿【360c.c】豆漿紅茶【360c.c】豆漿紅茶【500c.c】紅茶拿鐵【360c.c】紅茶拿鐵【500c.c】黑糖純鮮奶【360c.c】,6,方塊粉圓豆花有料芋圓豆花三料搭配豆花超有料MIX眾豆花培根起司半熟蛋塔香起司豬里肌
u3cd/cai-jia-hei-bai-qie-gu-zao-wei-shi-tang,2,True,,taichung-city,120.81362915039062,24.22002410888672,22,台式,"['麵食', '台式']",麵食台式,8,飯類精緻餐點黑白切魯味炸類湯類現炒類燙青菜,39,白飯豬油飯魯肉飯陽春麵擔仔麵餛飩麵川燙鮮蚵粉腸隔間肉魚蛋沙拉皮蛋豆腐鴨頭下巴肉鴨胗小豆干（薄片）豬頭皮海帶豆皮蚵仔酥炸花枝燒肉炸香腸炸豆腐手工魚丸湯菜頭湯豬血湯餛飩湯粉腸湯隔間肉湯蚵仔湯大腸豬血湯綜合湯炒青菜蔥花蛋炒蝦仁旗魚炒薑絲大陸妹地瓜葉空心菜,6,魯肉飯蚵仔酥燒肉炸香腸炒青菜蔥花蛋
a9zs/cheng-shi-han-bao-tai-zhong-xue-shi-dian,1,False,,taichung-city,120.81362915039062,24.22002410888672,11,台式,"['早餐', '台式']",早餐台式,8,美式盤餐美式漢堡熱壓古巴三明治義大利麵鐵板烏龍麵燉飯飲料鍋燒麵,48,好食花生經典組合嫩汁雞排特餐小資活力卡啦湯種總匯三明治日式味噌豬排招牌厚牛漢堡花生牛肉漢堡嫩汁雞排漢堡辣味雞腿漢堡日式豬排漢堡卡啦雞腿漢堡勁辣雞腿漢堡鮮嫩鱈魚漢堡醬烤豬排漢堡城市燻雞漢堡城市燻雞古巴三明治鮪魚古巴三明治醬烤豬排古巴三明治花生醬培根古巴三明治黃金火腿古巴三明治花生古巴三明治奶酥古巴三明治巧克力古巴三明治奶油培根義大利麵茄汁肉醬義大利麵宮保雞丁鐵板烏龍麵蘑菇鐵板烏龍麵黑胡椒鐵板烏龍麵蘑菇辣雞燉飯香煎雞排燉飯卡啦脆雞燉飯醬烤豬排燉飯日式厚切豬排燉飯抹茶拿鐵焦糖奶茶榛果奶茶可可亞鮮奶茶水果茶奶茶無糖豆漿紅茶鮮奶豆漿紅茶鍋燒意麺鍋燒烏龍麵鍋燒雞絲麵,6,經典組合嫩汁雞排特餐花生古巴三明治鍋燒意麺鍋燒烏龍麵鍋燒雞絲麵
d9lj/mlcozhao-shi-guan,1,False,,taichung-city,120.81362915039062,24.22002410888672,59,台式,"['早餐', '台式']",早餐台式,9,現烤類果醬類營養蛋餅潛艇堡特餐類風味餐點冷熱飲咖啡養生飲品,114,煎蛋火腿起司培根肉鬆肉排玉米鮪魚素食洋芋沙拉豬排香雞燻雞鮮蝦花枝鱈魚雞腿總匯豬排總匯厚切牛排招牌堡【純手工豬肉】水果百匯奶油吐司花生吐司草莓吐司巧克力吐司香蒜吐司椰香吐司草莓奶油吐司花生奶油吐司蛋餅起司蛋餅熱狗蛋餅火腿蛋餅培根蛋餅肉鬆蛋餅肉排蛋餅蔬菜蛋餅九層塔蛋餅玉米蛋餅鮪魚蛋餅乳酪蛋餅豬排蛋餅薯餅蛋餅燻雞蛋餅泡菜蛋餅黑胡椒炒麵潛艇堡義大利炒麵潛艇堡白醬炒麵潛艇堡泡菜豬肉潛艇堡牛肉潛艇堡德式香腸潛艇堡黑胡椒鐵板麵黑胡椒豬排麵蘑菇鐵板麵蘑菇豬排麵義大利鐵板麵義大利豬排麵海南雞丁鐵板麵海南雞丁豬排麵宮保雞丁鐵板麵宮保雞丁豬排麵白醬奶油義大利麵白醬豬排義大利麵白醬燻雞義大利麵白醬鮪魚義大利麵泰式打拋豬打拋豬豬排麵荷包蛋熱狗豬排肉片薯餅薯餅塔薯球薯條營養早餐蘿蔔糕蔥抓餅九層塔蔥抓餅煎餃泡菜蔥抓餅泡菜三星蔥餅麥克雞塊勁辣雞腿洋芋沙拉厚切牛排紅茶奶茶豆漿米豆漿米漿豆香奶茶可樂薏仁漿烏龍茶檸檬紅茶柳橙汁檸檬汁百香果汁百香紅茶蘋果汁蔓越莓汁綠豆沙鮮奶茶青梅果醋玫瑰蘋果果醋研磨黑咖啡特調咖啡經典拿鐵巧克力布蕾焦糖瑪奇朵杏仁茶杏仁豆漿杏仁米漿杏仁焦糖,6,雞腿鮪魚蛋餅薯條蔥抓餅煎餃麥克雞塊
y3td/hong-ye-han-bao-tai-zhong-yang-yang-dian,1,False,,taichung-city,120.81362915039062,24.22002410888672,44,台式,"['早餐', '台式']",早餐台式,16,套餐系列漢堡系列烤吐司系列帕瑪森潛艇堡系列總匯三明治系列義式捲餅系列起司蛋餅系列蛋餅系列香頌系列歐式燒餅系列鐵板麵系列厚片系列薄片系列美味小點系列研磨咖啡系列飲料區,96,1號美式奔牛堡套餐(奔牛+起司+薯條+脆皮堡)2號起飛嫩雞堡套餐(飛力雞排+起司+薯條+圓帕堡)3號雙層豬肉起司堡套餐(兩片漢堡肉+起司+薯條)4號德式香腸帕瑪森套餐(德式香腸+帕瑪森乾酪堡+起司+薯條)5號歐式薯泥沙拉套餐(生菜沙拉+燒餅+培根+滑蛋+薯泥)6號法式香蒜帕瑪森套餐(生菜沙拉+香蒜帕瑪森+火腿+滑蛋+薯泥)7號義式檸檬雞柳麵套餐(鐵板麵+檸檬雞柳)8號日式醬爆燒肉套餐(鐵板麵+豬柳+蛋)9號嫩煎里肌鐵板麵套餐(鐵板麵+里肌肉+蛋)10號招牌總匯套餐(招牌總匯+薯條)11號香蔥吉拿套餐(吉拿棒+蘿蔔糕+荷包蛋)12號歡樂兒童餐(熱狗+雞塊+薯條+吐司)雙層豬肉起司堡原味咔啦雞腿蛋堡辣味咔啦雞腿蛋堡起士雞排蛋堡嫩煎里肌蛋堡燻雞蛋堡勁辣雞腿蛋堡（煎）美式奔牛脆皮堡招牌豬肉起司堡招牌豬肉蛋堡起飛嫩雞堡勁辣雞腿蛋吐司（煎）嫩煎里肌蛋吐司培根蛋吐司火腿蛋吐司起士蛋吐司肉鬆蛋吐司德式香腸帕瑪森潛艇堡嫩煎里肌帕瑪森潛艇堡洋蔥鮪魚帕瑪森潛艇堡招牌總匯三明治嫩煎里肌總匯三明治燻雞總匯三明治嫩煎里肌義式捲餅德式香腸義式捲餅嫩煎里肌起司蛋餅洋蔥鮪魚起司蛋餅培根起司蛋餅火腿起司蛋餅玉米起司蛋餅鮮蔬起司蛋餅肉鬆起司蛋餅嫩煎里肌蛋餅培根蛋餅洋蔥鮪魚蛋餅火腿蛋餅玉米蛋餅起士蛋餅勁辣雞腿香頌（煎）起士雞排香頌鮮蔬沙拉香頌勁辣雞腿歐式燒餅（煎）嫩煎里肌歐式燒餅鮮蔬沙拉歐式燒餅嫩煎里肌鐵板麵-蘑菇口味嫩煎里肌鐵板麵-黑胡椒口味日式醬爆燒肉炒麵-沙茶口味日式醬爆燒肉炒麵-蔥燒口味義式檸檬雞柳麵-青醬口味義式檸檬雞柳麵-白醬口味義式檸檬雞柳麵-紅醬口味香蒜厚片奶酥厚片花生厚片巧克力厚片草莓厚片奶油厚片花生薄片巧克力薄片草莓薄片奶油薄片奶酥薄片香蒜薄片蔥抓餅加蛋香蔥吉拿棒檸檬雞柳條香酥蘿蔔糕薯餅香酥雞塊薯條熱狗拿鐵咖啡特調咖啡美式黑咖啡鴛鴦奶茶招牌紅茶原味豆漿弘爺奶茶薏仁漿柳橙汁蔓越莓汁弘爺鮮奶茶薏仁牛奶豆奶茶,6,辣味咔啦雞腿蛋堡玉米蛋餅巧克力厚片香酥雞塊薯條熱狗
zkvg/tong-ban-mei-shi-kao-rou-fan,1,False,,taichung-city,120.81362915039062,24.22002410888672,9,台式,['台式'],台式,3,銅板主餐銅板單點飯後銅板小確幸,8,排骨飯薄皮嫩雞飯排骨薄皮嫩雞腿魚丸湯海帶蛋花湯涼拌海帶芽QQ奶凍,5,排骨飯薄皮嫩雞飯海帶蛋花湯QQ奶凍NANA
rdwc/a-bao-chen-shi-guan-tai-zhong-xin-yong-xing-dian,1,False,a-bao-chen-shi-guan-tai-zhong-da-dun-dian,taichung-city,120.81362915039062,24.22002410888672,29,台式,"['早餐', '台式']",早餐台式,15,單點義式咖啡原味飲品板燒漢堡起酥堡日式穀堡厚片板燒土司法式麵包田園蔬果活力蛋餅蔬食捲餅中式輕食法國吐司私房炒麵,99,起司特調咖啡義式咖啡拿鐵咖啡研磨豆漿紅茶豆漿阿薩姆紅茶茉香綠茶阿薩姆奶茶茉香奶綠胚芽豆漿胚芽奶茶抹茶豆漿紅茶拿鐵玉米、蛋漢堡肉鬆、蛋漢堡豬肉、蛋漢堡烤肉、蛋漢堡香雞、蛋漢堡牛肉、蛋漢堡總匯、蛋漢堡日式雞排、蛋漢堡日式豬排、蛋漢堡日式花枝排、蛋漢堡日式蝦排、蛋漢堡雞腿、蛋漢堡草莓起酥堡洋芋蔬食起酥堡苜蓿芽玉米起酥堡番茄萵苣起酥堡萵苣烤肉起酥堡日式蔬食沙拉穀堡日式咖哩穀堡冰州魚排穀堡孜然醬雞排穀堡孜然醬豬排穀堡果醬系列【厚片】起司奶油厚片鮪魚洋蔥厚片燻雞起司厚片果醬土司煎蛋土司玉米、蛋土司肉鬆、蛋土司起司、蛋土司火腿、蛋土司培根、蛋土司鮪魚、蛋土司烤肉、蛋土司香雞、蛋土司總匯、蛋土司火腿起司法式麵包番茄豬肉法式麵包苜蓿芽起司法式麵包陽光香雞法式麵包萵苣烤肉法式麵包日式燻雞法式麵包全麥萵苣鮪魚全麥苜蓿芽火腿全麥蔬菜沙拉田園蔬菜卷田園什錦蔬菜盒原味肉鬆玉米起司萵苣洋蔥火腿培根熱狗鮪魚烤肉薯餅蛋餅香雞番茄捲餅黃金烤肉捲餅日式雞排捲餅海味花枝捲餅鮮味蝦排捲餅美式雞腿捲餅荷包蛋熱狗玉米濃湯薯餅鍋貼雞塊蘿蔔糕鐵板麵美式湯麵果醬系列【法國吐司】日式培根法國吐司深海鮪魚法國吐司黃金烤肉法國吐司炒麵培根炒麵火腿炒麵豬肉炒麵香雞炒麵烤肉炒麵雞排炒麵豬排炒麵,6,果醬系列【厚片】薯餅鍋貼雞塊炒麵烤肉炒麵
